FrameNum,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Coeff_0,Coeff_1,Coeff_2,Coeff_3,Coeff_4,Coeff_5,P1,P2,Time
324,217.278623,235.0021276,191.3765921,231.6592325,244.0860504,302.218464,7.61E-13,-1.85E-09,1.49E-06,-0.000693774,0.188559482,433.7560136,0,18,12.96
325,218.3300254,234.0021367,192.314846,233.2059176,242.8250399,301.3171087,-5.89E-13,1.27E-09,-1.24E-06,0.000440339,-0.028662034,449.1938949,0,17,13
326,218.3300254,233.0021459,194.3116054,233.9316139,242.7447219,299.9083193,2.01E-14,-1.60E-10,3.78E-08,-9.10E-05,0.074486818,441.6823799,0,17,13.04
327,219.3285207,233.0085835,193.2588937,235.7901609,242.7447219,298.5096313,4.61E-13,-1.11E-09,7.96E-07,-0.000358002,0.115022176,439.6814754,0,16,13.08
328,219.2760817,232.0086205,196.2065238,234.7977853,242.7447219,297.1211874,7.07E-13,-1.69E-09,1.34E-06,-0.000601631,0.166995602,435.5760827,0,15.06721518,13.12
329,220.3270297,232.0021552,195.2562419,237.5394704,241.5305364,296.7237773,3.42E-13,-9.20E-10,7.29E-07,-0.000369944,0.126635949,437.9091382,0,15,13.16
330,221.3255521,231.0086578,196.1631974,238.2120904,240.4682931,294.8033243,4.59E-13,-1.08E-09,7.57E-07,-0.000321101,0.106058721,440.1348105,0,14,13.2
331,221.4429949,231.0346294,198.1236987,239.8353602,238.3547776,294.9321956,4.78E-13,-1.17E-09,8.73E-07,-0.000363024,0.116182368,438.9800199,0,13.3779555,13.24
332,222.5061797,229.0349318,199.0401969,239.7540406,238.2540661,294.3076621,-9.90E-14,2.26E-10,-4.07E-07,0.000194252,0.008629229,446.7523545,0,13,13.28
333,223.503915,229.0349318,199.0401969,240.5327421,237.2108766,294.0153057,-2.26E-13,4.89E-10,-6.10E-07,0.000275782,-0.007504307,447.9335223,0,12,13.32
334,224.4370736,228.035085,199.0401969,240.5327421,238.2099914,292.0359567,2.42E-14,-1.30E-10,-2.51E-08,1.35E-05,0.047103497,443.8206027,0,11,13.36
335,223.3786024,230.0543414,200.039996,240.5327421,237.2551369,290.9037642,1.44E-13,-2.84E-10,-5.22E-09,5.96E-05,0.02350256,446.5275681,0,11,13.4
336,223.4390297,229.0349318,200.0624902,242.5283489,237.2108766,290.7645095,8.26E-14,-2.24E-10,4.28E-08,-1.26E-05,0.049523675,443.6218238,0,10,13.44
337,223.3786024,229.0349318,202.022276,244.2949038,235.1361308,289.12627,5.58E-13,-1.28E-09,9.27E-07,-0.000336178,0.101413562,440.6587863,0,9,13.48
338,226.4332131,228.035085,203,246.0995733,233.0536419,287.4665198,9.47E-13,-2.30E-09,1.94E-06,-0.000786766,0.197771636,433.2457519,0,9,13.52
340,229.6301374,223.1098384,205.0609665,248.0181445,232.0021552,285.5065674,2.93E-13,-6.83E-10,3.95E-07,-5.58E-05,0.050743908,443.7088338,0,7,13.6
341,230.7032726,222.1103329,205.0877861,248.0181445,231.0194797,286.5047993,-1.31E-13,3.27E-10,-5.16E-07,0.000330361,-0.021184445,448.4553709,0,6,13.64
342,229.6301374,224.1428116,205.0609665,247.008097,232.0021552,285.6326312,8.96E-13,-2.06E-09,1.58E-06,-0.000543565,0.145868273,436.8617249,0,6,13.68
343,228.6328935,225.1088626,204.0220576,247.008097,232.0021552,287.0052264,7.91E-13,-1.81E-09,1.36E-06,-0.000455686,0.123669022,438.9832854,0,5,13.72
344,226.4972406,227.0792813,204,246.0731599,233.0536419,286.2760905,4.77E-13,-1.13E-09,8.22E-07,-0.000281609,0.096242917,440.415247,0,4,13.76
345,226.4332131,227.0352396,202.0024752,247.0991704,234.0769104,286.4716391,4.40E-13,-1.01E-09,6.96E-07,-0.00022714,0.07983961,442.2045317,0,3.087073996,13.8
346,226.4332131,227.0352396,203.002463,247.0728637,233.0536419,286.4716391,6.28E-14,-2.01E-10,5.44E-08,5.78E-06,0.042259389,444.3536423,0,3,13.84
347,226.4332131,227.0550594,205.0097559,249.008032,231.0346294,283.8538356,9.28E-14,-1.84E-10,-5.09E-08,0.000115764,0.007403107,447.7799925,0,2,13.88
348,229.6301374,224.0803427,207.0603777,250.031998,230,284.3958509,4.08E-13,-9.69E-10,6.81E-07,-0.000177597,0.067826505,443.1266399,0,1,13.92
349,231.6246964,222.1440974,208.1946205,251.2866889,228.054818,283.1130516,7.52E-13,-1.84E-09,1.52E-06,-0.000537631,0.146874401,436.5896702,0,0,13.96
350,233.6942447,220.1454065,209.3442142,252.4460338,226.1083811,281.0160138,5.97E-13,-1.51E-09,1.26E-06,-0.00042554,0.130320445,437.2746615,0,0,14
351,233.7733946,220.184014,210.2878979,252.6420393,226.1415486,281.0071173,1.09E-12,-2.56E-09,2.06E-06,-0.000693194,0.167347061,435.5924628,0,0,14.04
352,232.6972282,220.1454065,210.2878979,252.5074256,227.0792813,280.016071,5.09E-13,-1.30E-09,1.06E-06,-0.000336046,0.109813618,438.996094,1,0,14.08
353,232.622011,221.081433,210.1927687,252.5074256,227.0550594,280.02857,1.02E-12,-2.44E-09,2.03E-06,-0.000731092,0.179149539,434.5229967,1.635850022,0,14.12
354,231.5534496,222.0810663,210.1927687,253.3870557,226.0353955,280.0642783,1.45E-12,-3.37E-09,2.79E-06,-0.001008638,0.220435019,432.6922318,2,0,14.16
355,232.622011,222.0562992,210.2379604,255.5660384,225.0555487,278.0161866,6.10E-13,-1.49E-09,1.21E-06,-0.000389829,0.106686446,440.4496087,3,0,14.2
356,232.622011,221.081433,212.339351,255.9472602,223.0807029,277.016245,9.80E-13,-2.39E-09,2.04E-06,-0.000716061,0.167494206,436.2300825,4,0,14.24
357,235.766834,219.14607,213.5275158,257.637342,221.2261287,276.1811,7.86E-13,-1.90E-09,1.56E-06,-0.000486524,0.126622799,438.5089688,5,0,14.28
358,236.8459415,217.1474154,215.8379021,258.3815009,220.5107707,274.4102768,6.94E-13,-1.72E-09,1.43E-06,-0.000419555,0.116003856,439.0333398,5,0,14.32
359,238.0189068,216.2313576,217.0184324,258.8049459,218.5154457,273.6603735,8.14E-13,-2.02E-09,1.72E-06,-0.000534231,0.141286646,436.8317941,6,0,14.36
360,237.8423848,215.1882896,218.013761,259.1061559,219.5130976,272.6627954,9.03E-13,-2.24E-09,1.94E-06,-0.000641283,0.164600944,435.0662305,7,0,14.4
361,237.8423848,216.1480974,217.91971,259.9423013,218.4490787,272.6627954,1.19E-12,-2.92E-09,2.55E-06,-0.000891189,0.207675244,432.4373174,7.604755122,0,14.44
362,236.7635952,216.1480974,217.91971,261.7728023,218.3872707,270.5993348,7.06E-13,-1.80E-09,1.56E-06,-0.000490175,0.12781561,438.3325767,8,0,14.48
363,237.7603836,216.1480974,217.91971,262.0706012,217.3890522,269.6701689,5.41E-13,-1.41E-09,1.21E-06,-0.000319879,0.086477012,442.0408297,9,0,14.52
364,238.8388578,216.1480974,220.0045454,263.0532266,215.5226206,268.9851297,5.82E-13,-1.58E-09,1.45E-06,-0.000450547,0.120600757,438.8860541,10,0,14.56
365,239.8353602,214.1891687,221.5310362,264.9547131,214.6741717,266.5820699,8.01E-13,-2.09E-09,1.90E-06,-0.000615162,0.153443749,436.253249,10,0,14.6
366,242.0020661,212.235718,222.8945939,266.1747546,213.0375554,265.3186763,8.27E-13,-2.23E-09,2.09E-06,-0.000698407,0.174352201,434.4589961,11,0,14.64
367,243.0905181,211.2865353,224.1539649,268.49581,211.1492363,263.8977075,5.90E-13,-1.63E-09,1.51E-06,-0.000414428,0.114802579,438.7987713,12,0,14.68
368,244.0860504,210.2878979,225.4284809,268.0018657,210.2617416,264.2006813,5.28E-13,-1.47E-09,1.34E-06,-0.000320997,0.093788863,440.3495537,12.2773265,0,14.72
369,244.0860504,210.2379604,225.4284809,269.215527,209.3800373,263.2128416,8.97E-13,-2.37E-09,2.18E-06,-0.00067912,0.161770665,435.771738,13,0,14.76
370,244.0860504,211.2368339,225.4284809,269.215527,209.3800373,262.2250941,7.99E-13,-2.14E-09,1.97E-06,-0.000583639,0.13930507,437.8643256,14,0,14.8
371,243.9938524,211.2368339,226.4177555,270.4311373,209.267771,262.2250941,9.34E-13,-2.44E-09,2.23E-06,-0.000690784,0.158072975,436.5286001,14,0,14.84
372,243.9938524,211.2368339,226.4177555,271.6486702,209.267771,260.2498799,1.09E-12,-2.79E-09,2.53E-06,-0.000819826,0.184589959,434.44717,15,0,14.88
373,243.9938524,210.2379604,227.5543891,272.4151244,207.2800039,259.5862092,1.60E-12,-4.01E-09,3.65E-06,-0.00128364,0.272172907,428.4477008,16,0,14.92
374,245.0816191,210.2379604,228.8492954,273.4849173,205.5261541,259.2951986,1.19E-12,-3.13E-09,2.97E-06,-0.001038847,0.236026765,430.1692222,16,0,14.96
375,247.1679591,207.2920645,229.1724242,275.1908429,205.6501884,257.3091526,9.48E-13,-2.57E-09,2.46E-06,-0.000788591,0.180625238,434.558534,17,0,15
376,248.2619584,207.3475343,230.6729286,275.1363298,204.0710661,256.7430622,1.20E-12,-3.15E-09,2.96E-06,-0.000989312,0.224891484,430.8870683,18,0,15.04
377,249.3591787,205.3509192,231.836149,276.3837911,203.0812645,254.4661078,1.12E-12,-3.01E-09,2.89E-06,-0.000963723,0.220539877,431.0409845,18,0,15.08
378,249.3591787,206.3492186,232.0193957,276.7038128,202.2374842,254.6919708,1.26E-12,-3.22E-09,2.95E-06,-0.000928277,0.203317615,433.0810624,19,0,15.12
379,249.2568956,206.2934803,232.0193957,277.9730203,202.2374842,253.7183478,9.16E-13,-2.50E-09,2.42E-06,-0.000753705,0.176981994,434.3359788,19,0,15.16
380,249.2568956,206.3492186,232.0193957,277.3319311,201.950489,254.4661078,1.04E-12,-2.78E-09,2.64E-06,-0.000841705,0.192085509,433.5150599,20,0,15.2
381,248.1632527,207.2920645,233.0021459,278.2804341,201.950489,253.2686321,5.07E-13,-1.63E-09,1.73E-06,-0.000513035,0.136427124,436.7916588,20.50190924,0,15.24
382,249.3591787,206.2934803,231.836149,278.9193432,201.950489,252.5173261,1.15E-12,-3.02E-09,2.86E-06,-0.000931783,0.204732108,432.930077,21,0,15.28
383,249.2568956,206.2934803,233.1887647,279.9017685,201.2486025,251.0318705,1.38E-12,-3.62E-09,3.46E-06,-0.001201421,0.26416692,428.1076167,21.21978168,0,15.32
384,250.3537497,205.3509192,233.5743993,282.5402626,199.4241711,249.8159322,7.67E-13,-2.13E-09,2.07E-06,-0.000566126,0.129216246,438.7742309,22,0,15.36
385,251.4537731,204.3526364,235.9343129,282.4499956,197.7725967,248.9096222,1.33E-12,-3.48E-09,3.30E-06,-0.001083386,0.233929221,430.7890926,22.95226884,0,15.4
386,252.5569243,202.4178846,236.3493177,282.6305008,198.9271223,247.5237362,9.17E-13,-2.51E-09,2.44E-06,-0.000708952,0.162961691,435.6364829,23,0,15.44
387,253.5507839,202.4845673,236.562888,283.9330907,196.7866865,248.0806321,1.04E-12,-2.75E-09,2.60E-06,-0.000740647,0.162076522,436.2523211,23,0,15.48
388,252.5569243,203.4158303,237.3267789,284.3114489,195.8009193,246.1625479,1.30E-12,-3.39E-09,3.22E-06,-0.001028082,0.220765007,431.7671206,24,0,15.52
389,253.4423011,203.4158303,236.562888,284.4855005,195.634864,246.5623653,1.47E-12,-3.72E-09,3.44E-06,-0.001093417,0.227823049,431.6871299,24,0,15.56
390,252.4480145,203.3543705,236.3493177,284.8596145,196.7866865,245.6013029,1.45E-12,-3.69E-09,3.44E-06,-0.001103872,0.230301645,431.5113039,25,0,15.6
391,252.4480145,203.3543705,237.5394704,285.2367438,195.8009193,245.8800521,1.03E-12,-2.81E-09,2.75E-06,-0.000864768,0.195879917,432.987097,25,0,15.64
392,253.5507839,203.4158303,237.5394704,286.7751733,194.8152971,243.2878953,1.35E-12,-3.51E-09,3.36E-06,-0.001095306,0.234416028,430.5797455,25.29306785,0,15.68
393,254.5446916,202.4178846,237.9768896,287.9600667,194.0025773,243.5775031,1.80E-12,-4.53E-09,4.21E-06,-0.001420069,0.294077041,426.5167307,26,0,15.72
394,254.6566316,201.4199593,239.1756677,288.2585645,194.3630623,242.5633938,1.63E-12,-4.16E-09,3.91E-06,-0.00128651,0.26810816,428.4064923,26,0,15.76
395,255.6501516,200.4894012,239.8707986,288.669361,193.5691091,241.9194081,1.08E-12,-2.81E-09,2.65E-06,-0.000728424,0.154506092,436.9494286,26.92027593,0,15.8
396,255.7655176,199.4918545,239.8707986,288.669361,193.5691091,241.9194081,1.75E-12,-4.43E-09,4.15E-06,-0.001381961,0.28884988,426.607854,27,0,15.84
397,254.6566316,200.4220547,239.6351393,287.8506557,193.380454,242.5633938,2.10E-12,-5.19E-09,4.75E-06,-0.001606213,0.325326975,424.5512903,27,0,15.88
398,254.5446916,201.4199593,239.4034252,287.445647,194.1803286,242.2601907,6.77E-13,-1.97E-09,1.99E-06,-0.000504037,0.118303002,439.1005042,27,0,15.92
399,253.5507839,202.4178846,239.1756677,287.5621672,194.0025773,241.9607406,2.02E-12,-4.99E-09,4.57E-06,-0.001548016,0.312457041,425.8705242,28,0,15.96
400,253.5507839,202.4178846,238.7320674,288.8771365,194.0025773,241.6650575,1.81E-12,-4.58E-09,4.32E-06,-0.00149962,0.316387798,424.4076253,28,0,16
401,254.4366326,202.4178846,239.1756677,287.445647,194.0025773,241.9607406,2.19E-12,-5.42E-09,5.02E-06,-0.001765098,0.363098301,421.3625011,28,0,16.04
402,254.6566316,201.4199593,239.1756677,288.2585645,194.1803286,241.611258,1.71E-12,-4.37E-09,4.13E-06,-0.00140728,0.297938544,425.6779397,28,0,16.08
403,254.7724475,200.4220547,239.6351393,289.5807314,193.5691091,241.9194081,1.15E-12,-3.00E-09,2.84E-06,-0.000814025,0.170026719,435.9264485,29,0,16.12
404,254.6566316,199.4918545,240.842272,288.1735588,193.380454,242.2312944,1.25E-12,-3.29E-09,3.16E-06,-0.000969184,0.207847303,432.5695785,29,0,16.16
406,254.6566316,200.4220547,239.4034252,289.1712296,194.3630623,241.611258,1.82E-12,-4.58E-09,4.26E-06,-0.001429794,0.295787371,426.3859954,29,0,16.24
407,254.5446916,201.4199593,239.1756677,288.360885,194.1803286,241.006224,1.84E-12,-4.57E-09,4.21E-06,-0.001396921,0.286258343,427.2638944,29,0,16.28
408,254.4366326,201.3578903,239.1756677,288.360885,194.1803286,241.9607406,1.58E-12,-4.03E-09,3.81E-06,-0.001274347,0.271175557,427.6511262,29,0,16.32
409,254.6566316,202.4178846,238.951878,288.76461,194.0025773,241.3068586,1.81E-12,-4.51E-09,4.18E-06,-0.00139939,0.288673889,426.9240913,29,0,16.36
410,254.5446916,201.4199593,239.4034252,289.6791328,194.1803286,241.611258,1.98E-12,-5.00E-09,4.68E-06,-0.001636799,0.342396079,422.3688065,29,0,16.4
411,254.5446916,200.4220547,239.6351393,289.9931034,193.5691091,241.611258,1.68E-12,-4.28E-09,4.02E-06,-0.001338337,0.277904558,427.8192322,29,0,16.44
412,255.7655176,199.4241711,239.8707986,289.0830331,194.5507646,241.2819927,1.65E-12,-4.19E-09,3.93E-06,-0.001286529,0.268338927,428.3120078,29,0,16.48
413,255.6501516,200.4220547,239.8707986,288.669361,193.5691091,241.2819927,1.38E-12,-3.57E-09,3.41E-06,-0.001096301,0.238970318,429.7131917,29,0,16.52
414,255.6501516,200.4220547,239.6351393,289.1712296,193.5691091,241.611258,1.52E-12,-3.90E-09,3.69E-06,-0.001207124,0.257158207,428.7298326,29,0,16.56
415,255.5386468,201.4199593,239.4034252,289.1712296,193.380454,241.3068586,1.75E-12,-4.42E-09,4.15E-06,-0.001398557,0.292953923,426.3343179,29,0,16.6
416,255.5386468,201.4199593,238.2015953,288.76461,194.1803286,242.2601907,1.24E-12,-3.33E-09,3.25E-06,-0.001056244,0.232009523,430.4182767,29,0,16.64
417,253.5507839,201.4199593,238.2015953,287.1671987,195.1640336,245.1224184,1.39E-12,-3.55E-09,3.32E-06,-0.001045643,0.225056082,431.2013469,29,0,16.68
418,253.5507839,202.4178846,237.5394704,286.386103,194.9871791,245.491344,1.19E-12,-3.14E-09,3.02E-06,-0.000945555,0.205029784,432.9364794,29,0,16.72
419,252.4480145,203.4158303,236.3493177,285.7866337,196.7866865,244.6405526,1.64E-12,-4.11E-09,3.77E-06,-0.001223447,0.250739084,430.2627009,29,0,16.76
420,252.3430205,203.3543705,236.3493177,283.7463656,197.6081982,246.9817807,1.10E-12,-2.93E-09,2.80E-06,-0.000867208,0.188976359,434.1910025,29,0,16.8
421,251.3483638,204.3526364,235.9343129,283.019434,198.5950654,247.6812468,1.17E-12,-3.11E-09,2.98E-06,-0.000959176,0.211589366,432.2647435,29,0,16.84
422,251.3483638,205.3509192,234.9553149,283.5947813,197.6081982,247.6812468,1.27E-12,-3.30E-09,3.11E-06,-0.000995031,0.213003263,432.4919018,29,0,16.88
423,250.3537497,204.3526364,234.7530617,282.3047998,198.5950654,250.3197955,1.66E-12,-4.27E-09,4.03E-06,-0.001419712,0.307171348,424.8321999,28.78980124,0,16.92
424,250.3537497,204.3526364,234.7530617,281.9521236,199.4241711,251.0338623,7.43E-13,-2.18E-09,2.22E-06,-0.00068093,0.165345564,435.0368299,28,0,16.96
425,249.3591787,204.3526364,233.5743993,282.1949681,200.5691901,249.8159322,8.46E-13,-2.29E-09,2.19E-06,-0.000619595,0.144589682,437.0213186,28,0,17
426,249.3591787,205.3509192,233.1887647,281.5137652,201.2486025,250.5394181,1.14E-12,-2.99E-09,2.82E-06,-0.00089553,0.198944351,433.2545438,28,0,17.04
427,249.2568956,206.2934803,234.1708778,278.6269908,201.2486025,252.0039682,1.48E-12,-3.83E-09,3.61E-06,-0.001256605,0.27422594,427.4333762,28,0,17.08
428,249.2568956,207.2920645,232.0193957,278.9193432,201.2486025,253.4916172,1.05E-12,-2.74E-09,2.57E-06,-0.000793866,0.179329893,434.6742784,27,0,17.12
429,248.2619584,207.2920645,232.6413549,278.2804341,203.0812645,253.4916172,8.37E-13,-2.21E-09,2.04E-06,-0.000556818,0.126663459,438.9083382,27,0,17.16
430,247.2670621,207.3475343,231.6570741,277.3463539,202.9408781,255.9785147,1.06E-12,-2.78E-09,2.60E-06,-0.000832759,0.192225459,433.3680257,27,0,17.2
431,247.1679591,208.2906623,230.4972885,276.7399501,203.7964671,255.556256,7.31E-13,-1.98E-09,1.86E-06,-0.000505265,0.121811727,438.9054149,26,0,17.24
432,246.1727036,208.2906623,230.1586409,274.898163,205.7790077,258.0891319,1.08E-12,-2.80E-09,2.59E-06,-0.00082481,0.188116176,433.8879059,26,0,17.28
433,246.0772237,209.2892735,229.0087335,275.2816739,205.5261541,257.8933888,1.06E-12,-2.75E-09,2.54E-06,-0.00081375,0.184574978,434.1730764,26,0,17.32
434,245.1774867,209.2892735,228.6941189,273.4849173,206.5187643,258.3118271,1.11E-12,-2.90E-09,2.70E-06,-0.000900488,0.205897797,432.5288537,25,0,17.36
435,245.0816191,210.2379604,228.6941189,273.2123716,207.5114455,259.1158042,1.39E-12,-3.52E-09,3.24E-06,-0.001127514,0.248009604,429.6456314,25,0,17.4
436,245.0816191,211.2865353,225.7299271,272.6774651,206.4000969,259.9249892,6.86E-13,-1.83E-09,1.68E-06,-0.00044705,0.11298489,439.5942364,24.45041767,0,17.44
437,244.0860504,210.2878979,226.5656638,272.4151244,208.3866598,260.9099462,7.98E-13,-2.14E-09,2.00E-06,-0.00061211,0.150516427,436.4710295,24,0,17.48
438,243.0905181,210.2878979,226.4177555,271.4000737,208.2738582,262.5452342,1.53E-12,-3.80E-09,3.41E-06,-0.00118111,0.258574701,428.7753473,24,0,17.52
439,244.1823089,211.2368339,225.1443981,269.4679944,210.2617416,262.9087294,9.17E-13,-2.37E-09,2.14E-06,-0.000656894,0.154595172,436.5366485,23,0,17.56
440,242.9979424,212.1909517,223.8861318,268.7824399,211.047388,264.5996977,9.08E-13,-2.30E-09,2.04E-06,-0.00061605,0.145585899,437.3219465,23,0,17.6
441,240.9169982,213.1900561,223.6358647,268.1287004,211.9457478,265.0622568,1.12E-12,-2.82E-09,2.53E-06,-0.000849602,0.193963235,433.7181266,22,0,17.64
442,240.9169982,214.1891687,222.524156,268.6894118,212.7627787,265.0622568,8.60E-13,-2.20E-09,1.98E-06,-0.000622417,0.147812537,437.2435536,22,0,17.68
443,240.8318916,213.1900561,222.6432123,268.8958906,212.7627787,264.9396158,7.68E-13,-1.99E-09,1.80E-06,-0.000553717,0.135793241,437.970312,21,0,17.72
444,241.9132076,213.1900561,222.7666941,268.1287004,212.9413065,266.0545057,8.30E-13,-2.16E-09,1.97E-06,-0.0006378,0.160001165,435.4568061,21,0,17.76
445,242.0020661,212.235718,222.8945939,268.1287004,213.0375554,265.452444,8.19E-13,-2.09E-09,1.85E-06,-0.00054981,0.13617683,437.7672414,20,0,17.8
446,242.0950227,211.2865353,222.7666941,265.9624034,214.0327078,266.18039,7.75E-13,-1.98E-09,1.74E-06,-0.000504419,0.131809809,437.625912,20,0,17.84
447,241.006224,212.235718,221.5310362,265.3469427,214.8418023,267.8002987,3.71E-13,-1.08E-09,9.83E-07,-0.000223258,0.081988215,440.9669301,19,0,17.88
448,239.9208203,214.1891687,220.3111436,263.2299375,215.6710458,269.2582404,3.86E-13,-1.05E-09,8.94E-07,-0.00017275,0.06537194,442.6891204,18,0,17.92
449,238.8388578,215.1487857,219.1072797,263.2128416,217.5178154,270.8154353,9.08E-13,-2.28E-09,2.01E-06,-0.000666147,0.162209755,435.8229183,18,0,17.96
450,237.8423848,217.1865558,216.8340379,262.6194966,218.3300254,270.5346558,9.10E-13,-2.26E-09,1.97E-06,-0.000663768,0.162570028,435.7610134,17,0,18
451,236.7635952,217.1474154,216.6679487,261.3541658,220.3270297,271.3613827,7.73E-13,-1.93E-09,1.64E-06,-0.000515866,0.127526023,438.9579966,17,0,18.04
452,236.8459415,217.1474154,215.6710458,261.2221277,220.2748283,273.3587387,6.70E-13,-1.61E-09,1.30E-06,-0.000360363,0.098824783,440.7306087,16,0,18.08
453,235.766834,217.1474154,216.6679487,260.2306669,221.3255521,272.3600558,6.69E-13,-1.58E-09,1.25E-06,-0.000330638,0.091562589,441.292582,15,0,18.12
454,235.8495283,217.1865558,216.6679487,258.9845555,221.3255521,273.3587387,1.19E-12,-2.86E-09,2.45E-06,-0.00085142,0.199147139,433.1549411,15,0,18.16
455,235.8495283,217.1865558,215.5945268,259.8557292,221.3255521,275.2616937,1.48E-12,-3.51E-09,2.97E-06,-0.001057668,0.236341436,430.8193229,14,0,18.2
456,234.7701003,218.1467396,214.5972973,257.4198905,222.2723555,276.1467001,1.15E-12,-2.67E-09,2.18E-06,-0.00071972,0.170688455,435.341511,13.04820123,0,18.24
457,234.7701003,219.14607,212.3982109,257.0311265,224.1428116,277.0451227,9.81E-13,-2.33E-09,1.91E-06,-0.000631722,0.153889661,436.7075483,13,0,18.28
458,232.622011,220.1113355,212.339351,255.6345047,225.1088626,278.0017986,1.03E-12,-2.48E-09,2.10E-06,-0.000757773,0.186292311,433.8721618,12,0,18.32
459,231.6246964,222.0810663,211.1918559,254.4425279,225.0555487,279.0286724,7.54E-13,-1.80E-09,1.48E-06,-0.000507461,0.135460666,437.9006592,11.37585758,0,18.36
460,231.6246964,222.0810663,209.153054,254.3324596,227.0352396,279.0645087,6.74E-13,-1.64E-09,1.36E-06,-0.000472232,0.130200338,438.1656321,11,0,18.4
461,231.6246964,222.0810663,209.153054,253.2844251,228.035085,280.0874863,8.46E-13,-2.01E-09,1.64E-06,-0.000573535,0.147226671,437.144332,10,0,18.44
463,231.7002374,222.1103329,209.153054,253.1975513,229.0349318,280.0874863,7.28E-13,-1.74E-09,1.40E-06,-0.000477721,0.133814566,437.5784175,8.951313991,0,18.52
464,231.7002374,223.1098384,208.1537893,252.1606631,228.019736,281.1778796,7.23E-13,-1.66E-09,1.27E-06,-0.000410785,0.117445845,439.1017202,8,0,18.56
465,230.7032726,223.0807029,208.0865205,252.0972035,229.0087335,282.2144575,6.23E-13,-1.51E-09,1.21E-06,-0.000410804,0.119422768,438.8269522,7,0,18.6
466,229.6301374,224.0803427,208.0600875,252.0714185,229.0021834,282.2994864,1.77E-13,-4.65E-10,2.78E-07,-3.09E-05,0.045417709,444.3334262,6.318065369,0,18.64
467,229.6301374,224.0803427,207.0386437,253.0711362,230.0021739,281.3485383,1.09E-12,-2.47E-09,1.93E-06,-0.000663169,0.156381348,436.9521737,6,0,18.68
468,228.560714,224.0803427,208.0600875,252.0714185,229.0021834,282.3473039,2.89E-13,-6.49E-10,3.60E-07,-2.55E-05,0.035005754,445.6350726,5,0,18.72
469,230.6274051,224.0803427,208.0600875,251.1274577,229.0087335,281.256111,2.86E-13,-7.06E-10,4.85E-07,-0.000113474,0.061754522,443.065017,4,0,18.76
470,231.7002374,223.1098384,207.1183237,251.0975906,229.0087335,283.2543027,3.53E-13,-8.36E-10,5.55E-07,-0.00011304,0.057887274,443.5621911,3,0,18.8
471,230.7032726,222.1440974,206.0873601,250.049995,231.0086578,284.3958509,8.98E-13,-2.16E-09,1.76E-06,-0.000641839,0.170522572,434.6974846,3,0,18.84
472,229.7063343,224.0803427,205.0390207,248.0020161,231,286.7699426,5.68E-13,-1.27E-09,8.89E-07,-0.000263258,0.092009294,440.5462383,2,0,18.88
473,226.6384786,227.0792813,204,244.1003892,233.0343322,288.669361,8.95E-13,-2.06E-09,1.59E-06,-0.000583831,0.154033237,436.6430998,1,0,18.92
474,223.3786024,229.0349318,201.0223868,243.4029581,236.1715478,290.7645095,5.28E-13,-1.18E-09,8.13E-07,-0.000294221,0.098900516,440.2869259,0.305367545,0,18.96
475,221.3255521,231.0086578,199.0904317,241.9132076,238.4114091,291.9726015,5.48E-13,-1.31E-09,9.97E-07,-0.000426222,0.127693955,438.4795573,0,0,19
476,220.2748283,232.0021552,198.2044399,241.0995645,239.5349661,293.6409372,6.51E-13,-1.58E-09,1.29E-06,-0.000591128,0.164848472,435.4819248,0,0,19.04
477,220.2748283,232.0021552,197.2054766,240.2019983,239.6038397,294.8033243,6.11E-13,-1.45E-09,1.13E-06,-0.00051045,0.147179748,436.9295631,0,1,19.08
478,220.3270297,232.0086205,197.1623696,240.2019983,240.5327421,295.7870856,1.06E-12,-2.50E-09,2.06E-06,-0.000882516,0.219722071,431.5024137,0,2,19.12
479,220.3837562,231.0086578,197.1243263,239.1087619,240.4079866,295.7870856,5.33E-13,-1.27E-09,9.39E-07,-0.000389191,0.117941544,439.490552,0,2.030787495,19.16
480,220.4450045,231.0194797,196.1249602,238.3149177,240.4682931,298.1174265,2.05E-13,-4.50E-10,1.56E-07,-5.13E-05,0.05551373,443.5800235,0,3,19.2
481,219.3855054,232.0086205,195.2075818,235.6692598,242.5963726,299.2824753,-5.62E-14,1.23E-10,-3.20E-07,0.000117103,0.026910973,445.3845443,0,4,19.24
482,218.2773465,234,192.3746345,234.478144,243.9057195,300.0416638,3.91E-13,-9.22E-10,6.10E-07,-0.000293149,0.103534731,440.5010548,0,4.617986343,19.28
483,215.1882896,235.0021276,191.5124017,232.2972234,246.3757293,301.7283547,3.20E-13,-7.34E-10,4.30E-07,-0.000241135,0.094404179,440.7734142,0,5,19.32
484,213.2346126,237.0084387,190.7590103,230.2433495,248.5819784,302.8811648,-4.49E-13,1.05E-09,-1.15E-06,0.000394448,-0.028194168,449.9563352,0,6,19.36
485,213.1900561,238.0189068,188.8597363,230.4365422,247.8225171,304.6850833,1.96E-13,-4.40E-10,1.64E-07,-0.000152483,0.074032654,442.8322642,0,7,19.4
486,211.1516043,238.0084032,189.7630101,228.6744411,248.8151925,305.9297305,9.28E-14,-2.03E-10,-3.49E-08,-8.89E-05,0.07161874,442.1168261,0,7.205184391,19.44
